"","Time","Lon","Lat","Alt","Ele"
"289","2015-02-22 17:07:08",-73.2555696,-44.2036042,49.2857142857143,52.935
"290","2015-02-22 17:07:08",-73.2555607,-44.2036067,49.2857142857143,52.877
"291","2015-02-22 17:07:09",-73.2555482,-44.2036113,49.4285714285714,52.885
"292","2015-02-22 17:07:09",-73.25554,-44.2036145,49.2857142857143,52.863
"293","2015-02-22 17:07:10",-73.2555271,-44.2036195,49.2857142857143,52.858
"294","2015-02-22 17:07:10",-73.2555182,-44.2036231,49.2857142857143,52.884
"295","2015-02-22 17:07:11",-73.2555049,-44.203628,49.2857142857143,52.884
"296","2015-02-22 17:07:11",-73.2554921,-44.2036319,49.2857142857143,52.915
"297","2015-02-22 17:07:12",-73.2554841,-44.203634,49.1428571428571,52.911
"298","2015-02-22 17:07:12",-73.2554727,-44.2036381,49.3809523809524,52.997
"299","2015-02-22 17:07:13",-73.2554642,-44.2036411,49.3333333333333,52.985
"300","2015-02-22 17:07:13",-73.2554496,-44.2036468,49.2857142857143,53.02
"301","2015-02-22 17:07:14",-73.255433,-44.203654,49.1904761904762,53.066
"302","2015-02-22 17:07:14",-73.2554216,-44.2036594,49.0952380952381,53.122
"303","2015-02-22 17:07:15",-73.2554052,-44.203668,49.1428571428571,53.214
"304","2015-02-22 17:07:15",-73.2553947,-44.2036738,49.1904761904762,53.317
"305","2015-02-22 17:07:16",-73.25538,-44.2036817,49.2380952380952,53.411
"306","2015-02-22 17:07:16",-73.2553708,-44.2036869,49.2857142857143,53.466
"307","2015-02-22 17:07:17",-73.255358,-44.2036954,49.4285714285714,53.538
"308","2015-02-22 17:07:18",-73.2553494,-44.2037016,49.4285714285714,53.529
"309","2015-02-22 17:07:18",-73.2553345,-44.2037114,49.3809523809524,53.526
"310","2015-02-22 17:07:19",-73.2553168,-44.2037213,49.1428571428571,53.468
"311","2015-02-22 17:07:19",-73.2553041,-44.2037278,49.1428571428571,53.498
"312","2015-02-22 17:07:20",-73.2552847,-44.2037367,49.1904761904762,53.518
"313","2015-02-22 17:07:20",-73.2552722,-44.203742,49.1904761904762,53.533
"314","2015-02-22 17:07:21",-73.2552548,-44.2037492,49.2857142857143,53.551
"315","2015-02-22 17:07:21",-73.2552393,-44.2037563,49.4285714285714,53.534
"316","2015-02-22 17:07:22",-73.2552296,-44.2037613,49.4285714285714,53.532
"317","2015-02-22 17:07:22",-73.2552151,-44.2037689,49.5714285714286,53.452
"318","2015-02-22 17:07:23",-73.2552054,-44.2037742,49.4761904761905,53.443
"319","2015-02-22 17:07:23",-73.2551906,-44.203782,49.3333333333333,53.356
"320","2015-02-22 17:07:24",-73.255176,-44.2037895,49.4285714285714,53.298
"321","2015-02-22 17:07:24",-73.2551664,-44.2037944,49.4285714285714,53.279
"322","2015-02-22 17:07:25",-73.2551518,-44.203801,49.2857142857143,53.23
"323","2015-02-22 17:07:25",-73.255142,-44.203805,49.1904761904762,53.205
"324","2015-02-22 17:07:26",-73.2551273,-44.2038101,49.1428571428571,53.214
